# 由 qingjian-dict-convert phrases 从语料相邻词组合挖出（总次数与对话语料次数都 ≥ 2000），读音由成分词拼出。词\t次数\t拼音
想想就	2120	xiang xiang jiu
是你吗	2120	shi ni ma
要跟你	2120	yao gen ni
你约	2119	ni yue
你连	2119	ni lian
居然是	2119	ju ran shi
我哈	2119	wo ha
我身上	2119	wo shen shang
都不认识	2119	dou bu ren shi
一个月了	2118	yi ge yue le
求介绍	2118	qiu jie shao
熟了	2117	shu le
爱着	2116	ai zhe
看着好	2116	kan zhe hao
知道为啥	2116	zhi dao wei sha
要干嘛	2116	yao gan ma
走出来	2116	zou chu lai
跟不上	2116	gen bu shang
不出门	2115	bu chu men
回家吗	2113	hui jia ma
时候真	2113	shi hou zhen
你的好	2112	ni de hao
再过	2112	zai guo
可能是我	2112	ke neng shi wo
没找	2111	mei zhao
降温了	2111	jiang wen le
也没办法	2110	ye mei ban fa
不信你	2108	bu xin ni
你那边	2108	ni na bian
怪怪的	2108	guai guai de
时间我	2108	shi jian wo
谢谢你们	2108	xie xie ni men
知道能	2107	zhi dao neng
说就	2107	shuo jiu
还买	2106	hai mai
为了你	2104	wei le ni
你最好	2104	ni zui hao
没多	2104	mei duo
会更好	2103	hui geng hao
我我就	2103	wo wo jiu
给我一个	2103	gei wo yi ge
到我的	2102	dao wo de
多睡	2101	duo shui
能上	2101	neng shang
我这儿	2100	wo zhe er
骗人的	2099	pian ren de
吃啦	2098	chi la
给你了	2098	gei ni le
你在一起	2097	ni zai yi qi
老阿姨	2097	lao a yi
也喜欢你	2096	ye xi huan ni
你的故事	2096	ni de gu shi
你愿意	2095	ni yuan yi
朋友吧	2095	peng you ba
知道会	2095	zhi dao hui
我正	2094	wo zheng
人美	2093	ren mei
这大	2093	zhe da
再看看	2092	zai kan kan
没事我	2092	mei shi wo
好激动	2091	hao ji dong
理解你	2091	li jie ni
可以打	2090	ke yi da
没听	2090	mei ting
还有吗	2090	hai you ma
头像了	2089	tou xiang le
那么可爱	2089	na me ke ai
可别	2088	ke bie
我胖了	2088	wo pang le
爱死	2088	ai si
刚去	2087	gang qu
睡会	2087	shui hui
说对	2087	shuo dui
会哭	2086	hui ku
要加	2086	yao jia
年轻了	2085	nian qing le
号去	2084	hao qu
背着我	2084	bei zhe wo
个女朋友	2083	ge nv peng you
你继续	2083	ni ji xu
必须滴	2083	bi xu di
孩子了	2082	hai zi le
散了	2082	san le
最胖	2082	zui pang
是说我	2081	shi shuo wo
一个朋友	2080	yi ge peng you
不也是	2080	bu ye shi
先睡	2080	xian shui
想让你	2080	xiang rang ni
能走	2080	neng zou
来帮	2079	lai bang
一天天	2078	yi tian tian
三了	2077	san le
当然可以	2077	dang ran ke yi
要上课	2077	yao shang ke
回啊	2076	hui a
我瘦了	2076	wo shou le
你每次	2075	ni mei ci
啥呀	2075	sha ya
自然醒	2075	zi ran xing
出去吃	2074	chu qu chi
真大	2074	zhen da
太忙了	2073	tai mang le
我回来了	2073	wo hui lai le
都开	2073	dou kai
好痛	2072	hao tong
说那	2072	shuo na
带孩子	2071	dai hai zi
我又来	2071	wo you lai
不回来了	2070	bu hui lai le
就我一个	2070	jiu wo yi ge
我知道啊	2070	wo zhi dao a
这个发型	2070	zhe ge fa xing
吃烧烤	2069	chi shao kao
应该去	2068	ying gai qu
我明明	2068	wo ming ming
说的好像	2067	shuo de hao xiang
只是你	2066	zhi shi ni
可以啦	2065	ke yi la
好多啊	2065	hao duo a
来广州	2065	lai guang zhou
谁会	2065	shui hui
不跟我	2064	bu gen wo
保重身体	2064	bao zhong shen ti
大兄弟	2064	da xiong di
没事吧	2064	mei shi ba
这孩子	2064	zhe hai zi
挺好吃的	2063	ting hao chi de
有朋友	2063	you peng you
都不给	2063	dou bu gei
忘不了	2062	wang bu le
也早点	2061	ye zao dian
我恨	2061	wo hen
今天真	2060	jin tian zhen
我已经在	2060	wo yi jing zai
最起码	2060	zui qi ma
第一次见	2060	di yi ci jian
说个	2060	shuo ge
反驳吧	2059	fan bo ba
感动的	2059	gan dong de
我出	2059	wo chu
拼了	2059	pin le
看情况	2059	kan qing kuang
来陪	2058	lai pei
刚看	2057	gang kan
没睡啊	2057	mei shui a
联系你	2057	lian xi ni
要叫	2057	yao jiao
东西啊	2056	dong xi a
小时了	2056	xiao shi le
你爸妈	2055	ni ba ma
剪头发了	2055	jian tou fa le
方便了	2055	fang bian le
是不是想	2055	shi bu shi xiang
想去的	2054	xiang qu de
睡觉啦	2054	shui jiao la
不分手	2053	bu fen shou
想说的	2053	xiang shuo de
确定你	2053	que ding ni
我现在是	2052	wo xian zai shi
真的好看	2052	zhen de hao kan
还有好多	2052	hai you hao duo
去泰国	2051	qu tai guo
好惨	2051	hao can
我自己的	2051	wo zi ji de
你眼睛	2050	ni yan jing
心了	2050	xin le
没放假	2050	mei fang jia
话可以	2050	hua ke yi
个毛	2049	ge mao
你吉言	2049	ni ji yan
激动了	2049	ji dong le
也有点	2048	ye you dian
好像我	2048	hao xiang wo
想吃什么	2048	xiang chi shen me
给你点	2048	gei ni dian
那是什么	2048	na shi shen me
吃水果	2047	chi shui guo
宝宝你	2047	bao bao ni
看起来好	2046	kan qi lai hao
什么颜色	2045	shen me yan se
你留	2045	ni liu
有人要	2045	you ren yao
算不算	2045	suan bu suan
就开	2044	jiu kai
睡觉啊	2044	shui jiao a
只喜欢	2042	zhi xi huan
应该不是	2042	ying gai bu shi
我上班	2042	wo shang ban
我也买	2042	wo ye mai
太懂	2041	tai dong
就问你	2040	jiu wen ni
我是小	2039	wo shi xiao
加点	2038	jia dian
记得带	2038	ji de dai
人反驳吧	2037	ren fan bo ba
我发现你	2037	wo fa xian ni
空了	2037	kong le
你出去	2036	ni chu qu
好用吗	2036	hao yong ma
当然啦	2036	dang ran la
快看	2035	kuai kan
耍了	2035	shua le
这年头	2035	zhe nian tou
不要吃	2034	bu yao chi
去上课	2034	qu shang ke
快了快	2034	kuai le kuai
怎么办啊	2034	zen me ban a
很无聊	2033	hen wu liao
我到现在	2033	wo dao xian zai
我的脸	2033	wo de lian
看雪	2033	kan xue
吃这个	2032	chi zhe ge
哪有那么	2032	na you na me
有点冷	2032	you dian leng
不喜欢吃	2031	bu xi huan chi
没写	2031	mei xie
不要你	2030	bu yao ni
我想到	2030	wo xiang dao
知道说	2030	zhi dao shuo
和鹿晗	2029	he lu han
弄了	2029	nong le
我宁愿	2029	wo ning yuan
那么高	2029	na me gao
那么喜欢	2028	na me xi huan
做给	2027	zuo gei
去现场	2027	qu xian chang
我当然	2027	wo dang ran
好好学习	2026	hao hao xue xi
生个	2026	sheng ge
就喜欢你	2025	jiu xi huan ni
我去吃	2025	wo qu chi
我是来	2025	wo shi lai
贵啊	2025	gui a
这个样子	2024	zhe ge yang zi
昨天去	2022	zuo tian qu
看越	2022	kan yue
你一定要	2021	ni yi ding yao
安慰你	2021	an wei ni
也快了	2020	ye kuai le
疯狂打	2020	feng kuang da
你想我	2019	ni xiang wo
走啦	2018	zou la
你最帅	2016	ni zui shuai
你要来	2016	ni yao lai
就买了	2016	jiu mai le
来给我	2016	lai gei wo
你没看	2015	ni mei kan
没瘦	2014	mei shou
说的就是	2014	shuo de jiu shi
快给我	2013	kuai gei wo
我也希望	2013	wo ye xi wang
气死我	2013	qi si wo
儿了	2012	er le
多休息	2012	duo xiu xi
能怎么	2012	neng zen me
我大概	2011	wo da gai
好基友	2010	hao ji you
干嘛要	2010	gan ma yao
想你啊	2009	xiang ni a
我怕你	2009	wo pa ni
这学期	2009	zhe xue qi
回答我	2008	hui da wo
也美	2007	ye mei
你聊	2007	ni liao
洗洗睡吧	2007	xi xi shui ba
梦见你	2006	meng jian ni
没考	2006	mei kao
去深圳	2005	qu shen zhen
我寄	2005	wo ji
反正我是	2003	fan zheng wo shi
你上班	2002	ni shang ban
没人反驳	2001	mei ren fan bo
吃嘛	2000	chi ma
回去吗	2000	hui qu ma
